日期,标题,链接,公司名称,股票代码
2024-12-05,月報表 截至二零二四年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1205/2024120500631_c.pdf,恒大物业,06666
2024-12-04,月報表 截至二零二四年十一月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1204/2024120401532_c.pdf,建業地產,00832
2024-11-08,公告及通告 - [內幕消息] 公告2024年10月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1108/2024110800341_c.pdf,建業地產,00832
2024-11-06,月報表 截至二零二四年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1106/2024110601052_c.pdf,恒大物业,06666
2024-11-05,月報表 截至二零二四年十月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1105/2024110501755_c.pdf,建業地產,00832
2024-10-14,公告及通告 - [內幕消息] 公告2024年9月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1014/2024101401221_c.pdf,建業地產,00832
2024-10-07,月報表 截至二零二四年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1007/2024100700574_c.pdf,恒大物业,06666
2024-10-07,月報表 截至二零二四年九月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1007/2024100700316_c.pdf,建業地產,00832
2024-09-30,財務報表/環境、社會及管治資料 - [中期/半年度報告] 2024中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0930/2024093001855_c.pdf,恒大物业,06666
2024-09-23,通函 - [其他] 致非登記股東之通知信函,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0923/2024092300661_c.pdf,建業地產,00832
2024-09-23,通函 - [其他] 致登記股東之通知信函,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0923/2024092300637_c.pdf,建業地產,00832
2024-09-23,財務報表/環境、社會及管治資料 - [中期/半年度報告] 二零二四年中期報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0923/2024092300617_c.pdf,建業地產,00832
2024-09-13,公告及通告 - [其他-企業管治相關事宜] 與上市規則第13.92條有關的事宜的補充公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0913/2024091300338_c.pdf,建業地產,00832
2024-09-09,公告及通告 - [內幕消息] 公告2024年8月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0909/2024090901135_c.pdf,建業地產,00832
2024-09-04,月報表 截至二零二四年八月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0904/2024090401336_c.pdf,恒大物业,06666
2024-09-04,月報表 截至二零二四年八月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0904/2024090401547_c.pdf,建業地產,00832
2024-08-30,公告及通告 - [中期業績 / 核數師發出「非標準報告」] 截至2024年6月30日止六個月未經審核之中期業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0830/2024083002355_c.pdf,恒大物业,06666
2024-08-29,公告及通告 - [中期業績] 截至2024年6月30日止六個月中期業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0829/2024082901863_c.pdf,建業地產,00832
2024-08-20,公告及通告 - [董事會召開日期] 董事會會議召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0820/2024082001235_c.pdf,恒大物业,06666
2024-08-16,公告及通告 - [董事會召開日期] 董事會會議召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0816/2024081601713_c.pdf,建業地產,00832
2024-08-16,公告及通告 - [盈利警告 / 內幕消息] 內幕消息盈利警告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0816/2024081601709_c.pdf,建業地產,00832
2024-08-13,公告及通告 - [盈利警告 / 內幕消息] 內幕消息 - 盈利警告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0813/2024081300993_c.pdf,恒大物业,06666
2024-08-07,公告及通告 - [內幕消息] 公告2024年7月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0807/2024080700825_c.pdf,建業地產,00832
2024-08-06,月報表 截至二零二四年七月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0806/2024080600286_c.pdf,建業地產,00832
2024-08-05,月報表 截至二零二四年七月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0805/2024080500710_c.pdf,恒大物业,06666
2024-07-31,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101483_c.pdf,建業地產,00832
2024-07-31,公告及通告 - [更換董事或重要行政職能或職責的變更 / 更換薪酬委員會成員] 非執行董事及薪酬委員會成員變動,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101479_c.pdf,建業地產,00832
2024-07-08,公告及通告 - [內幕消息] 公告2024年6月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0708/2024070800930_c.pdf,建業地產,00832
2024-07-05,月報表 截至二零二四年六月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0705/2024070500720_c.pdf,恒大物业,06666
2024-07-04,月報表 截至二零二四年六月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0704/2024070401490_c.pdf,建業地產,00832
2024-06-20,公告及通告 - [其他-企業管治相關事宜] 與上市規則第13.92條有關的事宜,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0620/2024062001340_c.pdf,建業地產,00832
2024-06-14,公告及通告 - [董事名單和他們的地位和作用] 董事名單與其角色和職能,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0614/2024061401682_c.pdf,建業地產,00832
2024-06-14,公告及通告 - [更換董事或重要行政職能或職責的變更] 非執行董事辭任及更換授權代表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0614/2024061401676_c.pdf,建業地產,00832
2024-06-07,公告及通告 - [內幕消息] 公告2024年5月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0607/2024060700316_c.pdf,建業地產,00832
2024-06-05,月報表 截至二零二四年五月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0605/2024060501597_c.pdf,建業地產,00832
2024-06-04,月報表 截至二零二四年五月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0604/2024060400933_c.pdf,恒大物业,06666
2024-05-30,公告及通告 - [股東周年大會的結果] 2024年5月30日舉行的股東週年大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0530/2024053001683_c.pdf,建業地產,00832
2024-05-17,公告及通告 - [股東周年大會的結果] 於2024年5月17日舉行的股東周年大會的投票結果,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0517/2024051701070_c.pdf,恒大物业,06666
2024-05-09,公告及通告 - [內幕消息] 公告2024年4月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0509/2024050900316_c.pdf,建業地產,00832
2024-05-06,月報表 截至二零二四年四月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0506/2024050601383_c.pdf,恒大物业,06666
2024-05-06,月報表 截至二零二四年四月三十日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0506/2024050601492_c.pdf,建業地產,00832
2024-05-06,公告及通告 - [更改註冊地址或辦事處、香港業務的註冊地或香港接收法律程序文件代表] 更改香港主要營業地點,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0506/2024050601466_c.pdf,建業地產,00832
2024-04-24,財務報表/環境、社會及管治資料 - [年報] 2023年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042402175_c.pdf,恒大物业,06666
2024-04-24,財務報表/環境、社會及管治資料 - [環境、社會及管治資料/報告] 2023年度環境、社會及管治報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042402197_c.pdf,恒大物业,06666
2024-04-24,通函 - [在股東批准的情況下重選或委任董事 / 回購股份的說明函件 / 一般性授權] (1) 重選董事；(2) 購回股份及發行新股份之一般性授權；及(3) 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042402201_c.pdf,恒大物业,06666
2024-04-24,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東周年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042402205_c.pdf,恒大物业,06666
2024-04-24,委任代表表格 謹訂於2024年5月17日（星期五）舉行之股東周年大會及其任何續會適用之代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042402207_c.pdf,恒大物业,06666
2024-04-24,通函 - [其他] 致非登記股東之通知信函,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400054_c.pdf,建業地產,00832
2024-04-24,通函 - [其他] 致登記股東之通知信函,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400050_c.pdf,建業地產,00832
2024-04-24,財務報表/環境、社會及管治資料 - [環境、社會及管治資料/報告] 2023環境、社會及管治報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400048_c.pdf,建業地產,00832
2024-04-24,委任代表表格 擬於2024年5月30日舉行的股東週年大會代表委任表格,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400046_c.pdf,建業地產,00832
2024-04-24,公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400044_c.pdf,建業地產,00832
2024-04-24,通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事 / 在股東批准的情況下更換核數師] 建議授予購回股份及發行股份的一般授權；建議重選董事；建議更換核數師；及股東週年大會通告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400036_c.pdf,建業地產,00832
2024-04-24,財務報表/環境、社會及管治資料 - [年報] 2023年度報告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042400032_c.pdf,建業地產,00832
2024-04-08,月報表 截至二零二四年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0408/2024040800477_c.pdf,恒大物业,06666
2024-04-08,公告及通告 - [內幕消息] 公告2024年3月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0408/2024040802017_c.pdf,建業地產,00832
2024-04-05,公告及通告 - [暫停辦理過戶登記手續或更改暫停辦理過戶日期] 有關暫停辦理股份過戶登記之澄清公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0405/2024040501578_c.pdf,建業地產,00832
2024-04-05,月報表 截至二零二四年三月三十一日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0405/2024040501208_c.pdf,建業地產,00832
2024-04-02,公告及通告 - [董事於《標準守則》所載的禁售期內買賣證券] 有關董事於禁售期內買賣證券之公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0402/2024040200160_c.pdf,建業地產,00832
2024-04-01,公告及通告 - [末期業績 / 核數師發出「非標準報告」 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期] 截至2023年12月31日止年度的年度業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0401/2024040100417_c.pdf,建業地產,00832
2024-03-27,公告及通告 - [末期業績 / 核數師發出「非標準報告」] 截至2023年12月31日止年度全年業績公告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0327/2024032701834_c.pdf,恒大物业,06666
2024-03-24,公告及通告 - [盈利警告 / 內幕消息] 內幕消息盈利警告,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0324/2024032400072_c.pdf,建業地產,00832
2024-03-22,公告及通告 - [更換公司秘書 / 更改註冊地址或辦事處、香港業務的註冊地或香港接收法律程序文件代表] 公司秘書及授權代表辭任及委任聯席公司秘書及授權代表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0322/2024032201124_c.pdf,恒大物业,06666
2024-03-20,通函 - [其他] 致登記股東之通知信函及回條 - 以電子方式發佈公司通訊之強制規定,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032001168_c.pdf,恒大物业,06666
2024-03-20,通函 - [其他] 致非登記股東之通知信函及回條 - 以電子方式發佈公司通訊之強制規定,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032001174_c.pdf,恒大物业,06666
2024-03-18,公告及通告 - [董事會召開日期] 董事會會議召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0318/2024031801377_c.pdf,建業地產,00832
2024-03-15,公告及通告 - [董事會召開日期] 董事會會議召開日期,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0315/2024031501672_c.pdf,恒大物业,06666
2024-03-07,公告及通告 - [內幕消息] 公告2024年2月未經審核合同銷售數據,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0307/2024030700742_c.pdf,建業地產,00832
2024-03-07,通函 - [其他] 致非登記股東之通知信函及回條 - 以電子方式發布公司通訊之安排,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0307/2024030700336_c.pdf,建業地產,00832
2024-03-07,通函 - [其他] 致登記股東之通知信函及回條 - 以電子方式發布公司通訊之安排,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0307/2024030700317_c.pdf,建業地產,00832
2024-03-06,月報表 截至二零二四年二月二十九日止月份之股份發行人的證券變動月報表,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0306/2024030600551_c.pdf,恒大物业,06666
